"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"SLC25A47",545.580125884829,0.0175417288566285,0.083188208798831,0.378308431652619,0.950454279049668,"NO"
"WARS1",847.711040252069,-0.00107076508455721,0.0493785227170582,0.963620573101956,1,"NO"
"WDR25",92.9508990332264,0.0615559487316147,0.0946373136328214,0.0659719414273172,0.683170809485943,"NO"
"BEGAIN",3.911304118819,0.00551244433150083,0.0951955839746541,0.617873757425342,0.991283177879672,"NO"
"DLK1",3.5757603197808,0.00646100298849289,0.0963626953829874,0.557243650603602,0.991162220285184,"NO"
"LOC115598481",79.0950759753079,-0.0145029159189161,0.0863151568288254,0.405420975809661,0.962470526129365,"NO"
"DIO3",529.783693734804,-0.00282198905050016,0.0924606732701534,0.803591965384337,1,"NO"
"PPP2R5C",1790.32211385437,0.0342944857788115,0.0723836693672451,0.215730757777586,0.87923697144173,"NO"
"DYNC1H1",6294.31884370168,0.0488472052943239,0.0718603339535794,0.111763708370693,0.780354083857268,"NO"
"HSP90AA1",44089.9964812527,-0.00605035732785101,0.0868879769109369,0.674433564388552,1,"NO"
"WDR20",329.758347911312,0.0192823934346385,0.0652524345558049,0.438805083098931,0.97043184675035,"NO"
"MOK",38.6331373507771,0.00721024485998237,0.0669411658491412,0.752449519604814,1,"NO"
"TRNAI-AAU_4",0.0882238288573614,0,0.172372901760722,1,NA,"NO"
"ZNF839",178.715926970067,-0.0290127190086029,0.079378026690563,0.252425959650365,0.902547424393495,"NO"
"CINP",275.029329481129,0.0137883385995726,0.0589666277279633,0.570948773720485,0.991162220285184,"NO"
"TECPR2",447.602896550111,-0.0301943626486662,0.0636204398732304,0.261662488820734,0.906887549121703,"NO"
"ANKRD9",1767.77534127109,0.0177924384694564,0.0876145859135772,0.328784428603145,0.93210566583134,"NO"
"RCOR1",617.015733834833,0.0320916043332036,0.0774163912854851,0.228909665879179,0.892163496437277,"NO"
"TRAF3",47.8210628883521,0.018635770569314,0.0857359094362351,0.334081169348964,0.933391584070357,"NO"
"AMN",694.83644540266,0.000295217477783021,0.0844557979488015,0.984212573280692,1,"NO"
"CDC42BPB",4965.1128249686,0.0347898128068479,0.0709321511677063,0.211680614169217,0.875282495786557,"NO"
"LBHD2",1598.80518100118,0.0203315627025905,0.0665024891027358,0.416314348401696,0.96799846147641,"NO"
"EXOC3L4",669.879442242033,-0.00203459457088113,0.0894180292546916,0.870547514352303,1,"NO"
"TNFAIP2",462.252478269186,0.010178403776421,0.0803506872553551,0.587824840058721,0.991162220285184,"NO"
"EIF5",7456.35805384141,0.0340715832906664,0.07723041209362,0.211443681250565,0.875282495786557,"NO"
"LOC115598488",40.7073027569881,0.0877276096310162,0.151723259093388,0.0123542882841281,0.405792910631264,"NO"
"MARK3",1613.4116206266,0.0818290391938696,0.0790714801938938,0.0274991826517685,0.516466535107513,"NO"
"CKB",5637.82508561922,0.0124055508069961,0.0788292339439741,0.536911478587791,0.991162220285184,"NO"
"TRMT61A",215.119254018491,-0.0121336476548352,0.0720239217221906,0.588826322500925,0.991162220285184,"NO"
"BAG5",1062.53651707692,0.000389720069060913,0.0568967917700591,0.986771463196443,1,"NO"
