"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"TAFA5",1.49333598154526,-0.03477126156295,0.178582373755711,0.302217241059514,NA,"NO"
"BRD1",689.537886347371,0.276799198986976,0.131450280804505,0.000525462576594667,0.0333330104699363,"NO"
"ZBED4",253.113167925659,0.0526606835088003,0.110557944236232,0.388528698549903,0.807120760631684,"NO"
"ALG12",410.432123726407,0.164986957101779,0.139255422752767,0.0182138394033091,0.220871818014809,"NO"
"CRELD2",1694.46403395832,0.114829757125061,0.123187714645174,0.0758570591445696,0.449145963098308,"NO"
"PIM3",1117.53782391995,0.121586551432004,0.153678741004104,0.0466658702326222,0.358869593658522,"NO"
"IL17REL",16.2514586146674,-0.0456183974805559,0.179582091761436,0.221324322376807,0.675286928731019,"NO"
"MLC1",1.21154712495188,-0.00252149348530342,0.164315587607254,0.928517652731428,NA,"NO"
"MOV10L1",0.524036476095416,-0.0146586257388861,0.216309621222148,0.430555183479361,NA,"NO"
"PANX2",0.871518946612598,0.00501191836116773,0.178705046817525,0.842400351686429,NA,"NO"
"TRABD",211.608157129846,0.115685102138752,0.12836605104543,0.0701257727670298,0.431879046127215,"NO"
"SELENOO",454.027378743854,-0.0270564480325023,0.0973014344193644,0.664305719221438,0.925037612726594,"NO"
"TUBGCP6",266.092257878553,-0.001045241860787,0.116073804283397,0.985115397406232,0.99963150274433,"NO"
"HDAC10",171.98959848303,-0.00888357224202229,0.109376604215964,0.881089149425361,0.978731273309873,"NO"
"MAPK12",109.08966715943,0.0319528414136937,0.118545252519004,0.567704120210328,0.889229733983115,"NO"
"MAPK11",90.5278981444881,0.0158756658846374,0.125964769726762,0.747984863566439,0.946889574278067,"NO"
"PLXNB2",2594.70390998399,0.0955895111682842,0.111932685561204,0.137916846367937,0.568598251938059,"NO"
"ZNF800",263.96564708799,-0.00889895509028121,0.0948860878266757,0.886201585243964,0.979199619495794,"NO"
"GRM8",0.74629534975813,-0.008742248858449,0.188645471027302,0.712302009476302,NA,"NO"
"POT1",231.132472247465,-0.0284001510993093,0.0986088574084365,0.648422566734239,0.921656095493519,"NO"
"GPR37",1.95425362318052,0.00295957243780358,0.168653092061974,0.913198488042347,0.985489340679602,"NO"
"LOC103527724",29.2233771091171,0.0599287470047156,0.179715113413855,0.153545860871775,0.588166979960794,"NO"
"SPAM1",37.2824935231295,-0.017643550123739,0.157709953057486,0.583986989012279,0.899260577642924,"NO"
"LOC103527819",0.285323500216383,0.00268792227879631,0.224733109136621,0.80785378908473,NA,"NO"
"WASL",1205.78193466499,0.151410866418761,0.105329764169378,0.0270832508306162,0.273495432551691,"NO"
"LMOD2",1377.24438164606,0.00497180437446245,0.181269276945847,0.840250340275451,0.971451845463839,"NO"
"ASB15",402.042321306418,0.0371475852855953,0.168710549982853,0.300701387294171,0.74293074274705,"NO"
"NDUFA5",1865.04844158272,0.00931438346968791,0.102474581866379,0.879420103658277,0.978710576180474,"NO"
